구분,회사명,특약명,가입조건,판매채널,적용담보,할인율(%)
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 2,000km 초과 4,000km 이하인 경우② 운행정보확인장치방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,34.0
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 4,000km 초과 6,000km 이하인 경우② 운행정보확인장치방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,27.7
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 6,000km 초과 8,000km 이하인 경우② 운행정보확인장치방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,24.9
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 8,000km 초과 10,000km 이하인 경우② 운행정보확인장치방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,19.8
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 10,000km 초과 12,000km 이하인 경우② 운행정보확인장치방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,12.7
마일리지(후정산형)할인,KB손해보험,마일리지 할인 특별약관(운행정보확인장치방식),"▶ ① 운행거리가 12,000km 초과 15,000km 이하인 경우② 사진촬영 방식③ 전차종④ 보험기간이 1년인 경우",대면/TM/CM/PM,대인1/대인2/대물/자손/무보험/자차,9.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",47.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 초과 - 2,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",40.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 2,000Km 초과 - 3,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",33.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 3,000Km 초과 - 4,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",31.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 4,000Km 초과 - 5,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",29.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 5,000Km 초과 - 6,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",28.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 6,000Km 초과 - 7,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",27.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 7,000Km 초과 - 8,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",25.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 8,000Km 초과 - 9,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 9,000Km 초과 - 10,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 일반 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",23.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 10,000Km 초과 - 12,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",14.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 12,000Km 초과 - 15,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",11.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",44.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 초과 - 2,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",37.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 2,000Km 초과 - 3,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",29.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 3,000Km 초과 - 4,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",27.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 4,000Km 초과 - 5,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",26.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 5,000Km 초과 - 6,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 6,000Km 초과 - 7,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 7,000Km 초과 - 8,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",23.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 8,000Km 초과 - 9,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",21.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 9,000Km 초과 - 10,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",20.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 10,000Km 초과 - 12,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",14.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 12,000Km 초과 - 15,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 개인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",11.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",46.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 초과 - 2,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",39.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 2,000Km 초과 - 3,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",32.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 3,000Km 초과 - 4,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",30.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 4,000Km 초과 - 5,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",29.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 5,000Km 초과 - 6,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",27.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 6,000Km 초과 - 7,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",26.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 7,000Km 초과 - 8,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 8,000Km 초과 - 9,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 9,000Km 초과 - 10,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",23.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 10,000Km 초과 - 12,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",17.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 12,000Km 초과 - 15,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 수소, 전기차④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만29세 이하",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",15.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",45.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 1,000Km 초과 - 2,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",38.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 2,000Km 초과 - 3,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",31.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 3,000Km 초과 - 4,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",29.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 4,000Km 초과 - 5,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",27.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 5,000Km 초과 - 6,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",25.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 6,000Km 초과 - 7,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",24.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 7,000Km 초과 - 8,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",22.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 8,000Km 초과 - 9,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",21.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 9,000Km 초과 - 10,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 일반 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",20.0
마일리지(후정산형)할인,DB손해보험,주행거리 후할인 특별약관,"▶ ① 주행거리 : 보험기간 동안 10,000Km 초과 - 12,000Km 이하② 고지방식 : 1)계기판 사진전송 2)보험개발원 조회를 통한 직전계약 최종 주행거리정보 확인③ 차종  : 다인 승용④ 보험기간 : 1년(단, 추가가입과 동일증권 추가 시 3개월 이상)⑤ 피보험자 연령 : 만30세 이상",대면/TM/CM/플랫폼,"대인1/대인2/대물/
자손/무보험/자차",11.0
